id,title,genres,overview,cast,director,popularity,release_date,vote_average
3848,Rock of Ages,Comedy Drama Music Romance,"A small town girl and a city boy meet on the Sunset Strip, while pursuing their Hollywood dreams.",Julianne Hough Diego Boneta Tom Cruise Alec Baldwin Russell Brand,Adam Shankman,23.515938,13-06-2012,6.0
2013,Get Smart,Action Comedy Thriller,"When the identities of secret agents from Control are compromised, the Chief promotes hapless but eager analyst Maxwell Smart and teams him with stylish, capable Agent 99, the only spy whose cover remains intact. Can they work together to thwart the evil plans of KAOS and its crafty operative?",Steve Carell Anne Hathaway Dwayne Johnson Alan Arkin Terence Stamp,Peter Segal,23.496054,19-06-2008,6.0
1025,Smokin' Aces,Action Comedy Crime Thriller,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",Ryan Reynolds Ray Liotta Joseph Ruskin Alex Rocco Wayne Newton,Joe Carnahan,23.491962,09-12-2006,6.4
3542,Alvin and the Chipmunks: Chipwrecked,Comedy Fantasy Family Music Animation,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.",Jason Lee David Cross Jenny Slate Andy Buckley Justin Long,Mike Mitchell,23.473004,14-12-2011,5.4
2260,City of Ember,Adventure Family Fantasy,"For generations, the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember's once powerful generator is failing and the great lamps that illuminate the city are starting to flicker. Now, two teenagers, in a race against time, must search Ember for clues that will unlock the ancient mystery of the city's existence, before the the lights go out forever.",Saoirse Ronan Harry Treadaway Mary Kay Place Bill Murray Martin Landau,Gil Kenan,23.465539,07-10-2008,6.2
357,Cruel Intentions,Drama Romance Thriller,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.",Sarah Michelle Gellar Ryan Phillippe Reese Witherspoon Selma Blair Louise Fletcher,Roger Kumble,23.449703,05-03-1999,6.6
665,The Whole Nine Yards,Comedy Crime,"A mobster named Jimmy the Tulip agrees to cooperate with an FBI investigation in order to stay out of prison; he's relocated by the authorities to a life of suburban anonymity as part of a witness protection program. It's not long before a couple of his new neighbors figure out his true identity and come knocking to see if he'd be up for one more hit, suburban style.",Bruce Willis Matthew Perry Rosanna Arquette Michael Clarke Duncan Kevin Pollak,Jonathan Lynn,23.441135,18-02-2000,6.2
1932,Walking Tall,Adventure Drama Action Thriller,"A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house.",Dwayne Johnson Johnny Knoxville Neal McDonough Kristen Wilson Cobie Smulders,Kevin Bray,23.438398,02-04-2004,6.0
567,West Side Story,Crime Drama Music,"In the slums of the upper West Side of Manhattan, New York, a gang of Polish-American teenagers called the Jets compete with a rival gang of recently immigrated Puerto Ricans, the Sharks, to ""own"" the neighborhood streets. Tensions are high between the gangs but two kids, one from each rival gang, fall in love leading to tragedy.",Natalie Wood Richard Beymer Russ Tamblyn Rita Moreno George Chakiris,Robert Wise,23.431117,18-10-1961,7.0
1404,Sideways,Comedy Drama Romance,"Two middle-aged men embark on a spiritual journey through Californian wine country. One is an unpublished novelist suffering from depression, and the other is only days away from walking down the aisle.",Paul Giamatti Thomas Haden Church Virginia Madsen Sandra Oh Marylouise Burke,Alexander Payne,23.425431,22-10-2004,6.9
1945,Not Another Teen Movie,Comedy,"On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled plain Jane into a beautiful and popular prom queen in this outrageous send-up of the teen movie genre.",Chyler Leigh Chris Evans Jaime Pressly Eric Christian Olsen Mia Kirshner,Joel Gallen,23.423082,07-12-2001,5.5
3891,Robot & Frank,Science Fiction Comedy Drama Crime,"A delightful dramatic comedy, a buddy picture, and, for good measure, a heist film. Curmudgeonly old Frank lives by himself. His routine involves daily visits to his local library, where he has a twinkle in his eye for the librarian. His grown children are concerned about their father’s well-being and buy him a caretaker robot. Initially resistant to the idea, Frank soon appreciates the benefits of robotic support – like nutritious meals and a clean house – and eventually begins to treat his robot like a true companion. With his robot’s assistance, Frank’s passion for his old, unlawful profession is reignited, for better or worse.",Frank Langella Liv Tyler James Marsden Susan Sarandon Peter Sarsgaard,Jake Schreier,23.419061,16-08-2012,6.8
1288,The Descent,Adventure Horror,"After a tragic accident, six friends reunite for a caving expedition. Their adventure soon goes horribly wrong when a collapse traps them deep underground and they find themselves pursued by bloodthirsty creatures. As their friendships deteriorate, they find themselves in a desperate struggle to survive the creatures and each other.",Shauna Macdonald Natalie Mendoza Alex Reid Saskia Mulder MyAnna Buring,Neil Marshall,23.413188,08-07-2005,6.8
3137,Never Say Never Again,Adventure Action Thriller,"James Bond returns as the secret agent 007 one more time to battle the evil organization SPECTRE. Bond must defeat Largo, who has stolen two atomic warheads for nuclear blackmail. But Bond has an ally in Largo's girlfriend, the willowy Domino, who falls for Bond and seeks revenge. This is the last time for Sean Connery as Her Majesty's Secret Agent 007.",Sean Connery Kim Basinger Klaus Maria Brandauer Edward Fox Barbara Carrera,Irvin Kershner,23.380757,07-10-1983,5.8
3728,The Iron Lady,History Drama,"A look at the life of Margaret Thatcher, the former Prime Minister of the United Kingdom, with a focus on the price she paid for power.",Meryl Streep Anthony Stewart Head Harry Lloyd Jim Broadbent Susan Brown,Phyllida Lloyd,23.3784,30-12-2011,6.2
3322,Piranha 3D,Comedy Horror,"Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.",Elisabeth Shue Adam Scott Jerry O'Connell Steven R. McQueen Jessica Szohr,Alexandre Aja,23.343839,20-08-2010,5.3
541,Speed 2: Cruise Control,Action Adventure Thriller,Sandra Bullock and Jason Patric star as a young couple whose dream cruise turns to terror when a lunatic computer genius (Willem Dafoe) sets a new course for destruction.,Sandra Bullock Jason Patric Willem Dafoe Temuera Morrison Mike Hagerty,Jan de Bont,23.336875,13-06-1997,4.1
322,The Living Daylights,Action Adventure Thriller,James Bond helps a Russian General escape into the west. He soon finds out that the KGB wants to kill him for helping the General. A little while later the General is kidnapped from the Secret Service leading 007 to be suspicious.,Timothy Dalton Maryam d'Abo Jeroen Krabb\u00e9 Joe Don Baker John Rhys-Davies,John Glen,23.331459,29-06-1987,6.2
3723,The Darkest Hour,Horror Action Thriller Science Fiction,"In Moscow, five young people lead the charge against an alien race which has attacked Earth via our power supply.",Emile Hirsch Rachael Taylor Olivia Thirlby Joel Kinnaman Max Minghella,Chris Gorak,23.328823,22-12-2011,4.8
1168,Jeepers Creepers,Horror Thriller,"A college-age brother and sister get more than they bargained for on their road trip home from spring break. When the bickering siblings witness a creepy truck driver tossing body bags into a sewer near an abandoned church, they investigate. Bad move! Opening a Pandora's Box of unspeakable evil, the pair must flee for their lives -- with a monstrous ""shape"" in hot pursuit.",Gina Philips Justin Long Jonathan Breck Patricia Belcher Eileen Brennan,Victor Salva,23.316208,01-07-2001,6.1
2356,Primer,Science Fiction Drama Thriller,"Friends/fledgling entrepreneurs invent a device in their garage that reduces the apparent mass of any object placed inside it, but they accidentally discover that it has some highly unexpected capabilities -- ones that could enable them to do and to have seemingly anything they want. Taking advantage of this unique opportunity is the first challenge they face. Dealing with the consequences is the next.",Shane Carruth David Sullivan Casey Gooden Anand Upadhyaya Carrie Crawford,Shane Carruth,23.307949,08-10-2004,6.9
4084,Before Midnight,Romance Drama,We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.,Ethan Hawke Julie Delpy Seamus Davey-Fitzpatrick Jennifer Prior Charlotte Prior,Richard Linklater,23.299907,05-04-2013,7.4
3622,Silent Hill: Revelation 3D,Thriller Horror Mystery,"Heather Mason and her father have been on the run, always one step ahead of dangerous forces that she doesn't fully understand, Now on the eve of her 18th birthday, plagued by horrific nightmares and the disappearance of her father, Heather discovers she's not who she thinks she is. The revelation leads her deeper into a demonic world that threatens to trap her forever.",Adelaide Clemens Kit Harington Sean Bean Carrie-Anne Moss Radha Mitchell,Michael J. Bassett,23.292761,10-10-2012,5.0
17,Amores perros,Drama Thriller,Three different people in Mexico City are catapulted into dramatic and unforeseen circumstances in the wake of a terrible car crash: a young punk stumbles into the sinister underground world of dog fighting; an injured supermodel's designer pooch disappears into the apartment's floorboards; and an ex-radical turned hit man rescues a gunshot Rotweiler.,Gael Garc\u00eda Bernal Vanessa Bauche Goya Toledo Alvaro Guerrero Emilio Echevarr\u00eda,Alejandro Gonz\u00e1lez I\u00f1\u00e1rritu,23.281616,16-06-2000,7.6
3077,Wall Street: Money Never Sleeps,Drama Crime,"As the global economy teeters on the brink of disaster, a young Wall Street trader partners with disgraced former Wall Street corporate raider Gordon Gekko on a two tiered mission: To alert the financial community to the coming doom, and to find out who was responsible for the death of the young trader's mentor.",Michael Douglas Shia LaBeouf Josh Brolin Carey Mulligan Frank Langella,Oliver Stone,23.25645,02-09-2010,5.8
994,Coach Carter,Drama,"Based on a true story, in which Richmond High School head basketball coach Ken Carter made headlines in 1999 for benching his undefeated team due to poor academic results.",Samuel L. Jackson Rob Brown Robert Ri'chard Rick Gonzalez Channing Tatum,Thomas Carter,23.234651,14-01-2005,7.3
